address,allocation
0x0d978a97a4f2edb751f2991eb1d5697fa662af5c,36.43237793
0x0e7d8603b5e456fca2f6ebdba1459cb6251d2501,36.43237793
0x0f221b39ddd60d2c28862f064cefd3916df4697d,36.43237793
0x101d5801c258b52cc1d833e194f37091b731af78,36.43237793
0x117d3c4fee2535840734d89278e409c8e183be84,36.43237793
0x117d44b90376095c9b01259eec6a4a72b3247d48,36.43237793
0x11b8bfa2b9f61e74207e1044ecc71c6f3f45f23a,36.43237793
0x1658693044e9a217681d82ef78b0f473b28f56f6,36.43237793
0x198b0834bc62e80406f1b9ef4fdf7dc9e686472e,36.43237793
0x1eb8ff5966feb81a5326d311d238370717701ad8,36.43237793
0x20a366741de3915c793f8a79cd3cbcb79ec6b366,36.43237793
0x20b9dd713f7d99787991c67eb2bbe9aa72b29d11,36.43237793
0x22eb056c5cadc2614c383715ac71c90c748e7242,36.43237793
0x236260547d9e2a3ed5590346dc567697dba5b17d,36.43237793
0x239eab55b28695e44737daf406aa0f2ec5c67943,36.43237793
0x26313c91049b60ae45a90a66723de6066127feda,36.43237793
0x28d8cb52e24caba78e8a049efaf6af7f3bd01654,36.43237793
0x293b8dfcfffdf6da1b0aab8ff351a84d7d23e290,36.43237793
0x2b2e43cb1900ff555793234b039a1a2134ee112e,36.43237793
0x2bec8868cea226fae5914ddb7b70ed7c5ba58d5c,36.43237793
0x2c1c042b931318df6bb2d9e40d7f67b2a68d1719,36.43237793
0x2ec38bdf2eea4645e2f2bf4e37f913a2b38115fe,36.43237793
0x2f95c1c71a0de342aa161d615ef0b7fedd0dcf5d,36.43237793
0x302f19e75be0a19b529f342a0e99f9116d1e437b,36.43237793
0x30c2a7034c0835878efc8bc3ad1719ee7eb7375c,36.43237793
0x3339b7725ea5b7060afb7d294619b7e3d6071e46,36.43237793
0x3441b4f4f0c9f25df1d5d502eebeca348b6ce65a,36.43237793
0x34bbcce2e754faa874069ccc3db0c98e0d4aff3e,36.43237793
0x360f5d3e2b52bb8a743167be7ada1eb5b5b6e85e,36.43237793
0x37318f2cfa4982f6bedc29ce3434cf1dc9340272,36.43237793
0x3936411f9e0b74b1df6a7f29bae7d7a314d4c2a2,36.43237793
0x3989dda0e365d5e15ff3bee74b22ba15b587c437,36.43237793
0x41d9558eff2e605e73691c87819a4947a6a3dae5,36.43237793
0x4211d21999758fc3467fa5e8db69eb4b3876e28f,36.43237793
0x42838be0e4b518308f503722f83a90063a42a020,36.43237793
0x42a7767307c156aeb48dc535a0233a152dba48ce,36.43237793
0x42ea57419dc86503df5dd2ce599d5275cffa0225,36.43237793
0x44e85fb83cf050fa77dfc238aa8d479ab369eef5,36.43237793
0x4a467fbd03d61a28baa687f9686a28181e634694,36.43237793
0x4c42cfaafb2c009c2dc9a71571bf884332d8b760,36.43237793
0x4c9909296dcbb8213db0b3947c05247a47207f34,36.43237793
0x4f16e46758a702f0ca756bf52c44acabcdf0ce8f,36.43237793
0x4f202d21249166f4b0cef6f7494b2d318ee10b90,36.43237793
0x52328c7910e37edbaf4ba9355a4c50a6b0f8e2bd,36.43237793
0x526bcae0f1aca3522254061bc44301f52bd4bb0f,36.43237793
0x5363441d0fcaa3a6f1d0888ba12d84c11cfe26f3,36.43237793
0x5635ca9e0ea58a2c4e10927405afe59ceb420edd,36.43237793
0x57365afdad02483f1250cab4d831ef7e240a29fd,36.43237793
0x578b1bafa41488c0c97e3bb957cc1d6ebb706732,36.43237793
0x58952c5ad45c9426a25a115edc9dfd3000b5487d,36.43237793
0x589b4996db9ea50c292a12708e120513af8bef41,36.43237793
0x59a317631bdf74d36f2af409555fcc9056e296f7,36.43237793
0x5db78b6ebf44f1c92f09e3f5c8c5b41daf21ffff,36.43237793
0x6042c316e54b9f22599bd78075140437bb3a56c3,36.43237793
0x617d7190114b6803564442ead70d87a0db98a568,36.43237793
0x6280a6026f6a85c103464b9f33a2e278a232ead9,36.43237793
0x63b08bcbdb4b521e067cc9d450d82727d9d65063,36.43237793
0x68f4d9342614dd91ca5a26f8145e651b5984ef42,36.43237793
0x69721b90f0954c2e7a48fe5b179d57b8da45cda2,36.43237793
0x6983085ae33de5a2a57831087cd91ec54083964e,36.43237793
0x69c5dc948f469b99a89992e8b265e50e0b64ac59,36.43237793
0x6a0e1148cceb59b99cf7b7a1f9aa78c42c8abba1,36.43237793
0x6fcbd8e6b3c265ed53713870d5a6bdca34973101,36.43237793
0x6fe2fe18fe1a164fa228d9e6371f2181191ece76,36.43237793
0x7177ba16c5d5928210ed9eead2905a8682105be3,36.43237793
0x7184e268852e90a5270c50cd96c8460bc5e11c9c,36.43237793
0x71e7702b4f5ef20db0cd474b58cebb4f4bdf5c3b,36.43237793
0x726b0bd8370a6e582f1c13623e5b4e791c800b25,36.43237793
0x72b21fd6a61f8d13a3805f88e2e8d0032affe01f,36.43237793
0x76828384fb6bad78c007c982830294fe56490558,36.43237793
0x76bd04f924b70d8823de0013e3a9b256f5ce9347,36.43237793
0x79412887816e0a3334e0c84eb972a11e8e85addf,36.43237793
0x83ccd52047c87a2ec80e46ed785eae545694df6d,36.43237793
0x841b5a9f349887e13621192cddf2765200848d30,36.43237793
0x8446117bf01fbd24996f2223f50036d1b0e7663c,36.43237793
0x85626454c7c39efdb322e909649908b7c94ca0e7,36.43237793
0x88cba9f73b28df829c513da82ffa8244565decef,36.43237793
0x8e97918f638389f86a209f02054ce7847ac263a0,36.43237793
0x9108419cf1f74bb7b656d1016648be198d32c446,36.43237793
0x92b0f061b8b41a119c014ab2a7527ea26c105047,36.43237793
0x95c7a8cfe23d28b5e078e4de070f2d2b252d568b,36.43237793
0x96bafe8fa6d65b2ed238ce3b656621ef3d3c2151,36.43237793
0x98690f9d17c4da105b993429858b907832dbb7f3,36.43237793
0x9e3c5507904e81a978476ddc0fdb1c1abca03ccd,36.43237793
0xa1f44f4c472d57e5125a42d028223202ef8f0493,36.43237793
0xa238b52e3a4db2661e6cf24ba72bcc0095f7ea25,36.43237793
0xa43d9c797c473944c8eecf929a2fc17b7cf82208,36.43237793
0xa6da5853166f632503ed80ce6109bcb1ff174dc0,36.43237793
0xa8250233fc1f3930a38a19e13c5f72b405ecf436,36.43237793
0xa85a0fb0c71eb963673dccfa60745867db464c4a,36.43237793
0xaa5988e1c16318b0cacc230abd6e9b42eff4215b,36.43237793
0xac03a14289464290dc9f98bb001699834e94b655,36.43237793
0xacb6adb3d04a6f73ddc85e4c73b31a2549ee731c,36.43237793
0xaf0b15b71bf00fd4b127c3deeff91625b7b6883d,36.43237793
0xb3ed2409e535928013feb167489d32d01afe9263,36.43237793
0xb440dd47204a4dc31ff710732c81ab0b9722711b,36.43237793
0xb4a11a28a574a9605c4ab78d7a86114ac35ebf69,36.43237793
0xb68b7e10d444801e85640403ce9592a93f068610,36.43237793
0xb9a59a242a7d23bc00625d1d00aa08f6809801eb,36.43237793
0xbd433032b560e9a8094eef83f31aa3b40385ba81,36.43237793
0xbd7e6c3911477332286809806898e6312184cdfe,36.43237793
0xbdc796da29b1ad8a67335979db880cff5b87e18b,36.43237793
0xc08fdb6db917bb0cef58984d26323ed457180425,36.43237793
0xc0c3cb62138b7fe7d65bdaabfa6987c821da4fd6,36.43237793
0xc57483d6b9571fc83b6a3f7970d183ce7166d108,36.43237793
0xc61e0018323265a10e272843c7c6c008dc3875e6,36.43237793
0xc7f026b9cd32d164d03d803a401d8362c0b77a51,36.43237793
0xc8cb9ef6493de928443868522ae83db3c0e314b6,36.43237793
0xcb1c022d0523fe578da8e1cfecfd7c9235932045,36.43237793
0xcc4de32e0a0e1ebcfec7bfd6b6efc0e8ca3ccd38,36.43237793
0xcd46384582171f3315f99f0c8bb13a1e15fa7ff5,36.43237793
0xd8393e0d75c5a1fc6a9e4c813c5f120d19cdc247,36.43237793
0xd9333759bcb81a5c2e84c9c3b5db71e5f63960da,36.43237793
0xda33df2622e0d373071964809fe21478524b1abd,36.43237793
0xdadd5cbd4b4c4df639d62e19c3008e9010d953ab,36.43237793
0xdb63d1f1a8d60558c118175b27f6a2fe47e67824,36.43237793
0xdd5df46a4622667551f8f0127260d2d0e8c82183,36.43237793
0xddcc6af88b04184a86c414c56e502d1bfdab0b43,36.43237793
0xe0bd7a9b97a879f08c7799e7a505a201f2a163e4,36.43237793
0xe27cf6ba3d2a7ed8bb5402e1c967ba319275f8e6,36.43237793
0xe28c8905bc811d5f48017af662a05b4ebc79b330,36.43237793
0xe43b4a87d56469a25cd095fbcb558b7758ba00a1,36.43237793
0xe56aed81a94681d60f8d5488a200dc8218b48692,36.43237793
0xe753ae9d371bd74bd6a574477d05da05d5f0505d,36.43237793
0xe9f762c6b67197856b80a293a997164325f38c86,36.43237793
0xec208b37abe998ddc144b697e7136353cab77147,36.43237793
0xedb4eed6e915ea83f3230d80dbf3be11631923a3,36.43237793
0xf0645e460e4251f9628167db1922ad54afe7215f,36.43237793
0xf1caa14e14ecb3e8335b4ed3272ea1a771a763ca,36.43237793
0xf402fd24845e8e45aa3af45e8dbec5e088b1ba78,36.43237793
0xf7c8a03917d9ae75e580e56a8043f6dd0a303e68,36.43237793
0xf93290b53632cb7fcd60a9f5a1762e5558f4b529,36.43237793
0xf96f55437bb093b22277f7898edae099ceb71d84,36.43237793
0xf9ae757ecd277abdf105904236ec352c36de83a5,36.43237793
0xfc105b434289a3045c6eae1269b6c63340a34b02,36.43237793
0xfd2dd683b7f7df6fb81ec7d6b5360dda4c5344ec,36.43237793
0x10f709907ea5eff863584db395f6749e2dfc2f3d,36
0x89a7c14e0c7cffd808551ae9d272f4949c52205a,36
0x2bd7ffb7df9ffafa802c6a2195947e25edb6366c,35.33847656
0x386018321e347d7065d6b1272d363b4d69750c72,35
0x4eabc5370590bfeaffa643c37e8d6d616a6627a6,35
0x95255a5828be4c6a44fd56de7b0541e98a4d70f7,210.4542857
0xf6ff0b8156786ca5a9a7518c38383677a16d9556,34
0xb1699a7ba4c047063cb567cd14ae636f348c5926,34
0x293f20002a0ad6cd2fc8f33cb7d49d7155fb3d4c,34
0x7bf40c7bf7f88586be43de82b4eb2ad4a2e22773,33.5154297
0xddeba517fc86b9c497806800094a5581bc6b260b,33
0x0e103926416d4b06c2f4fb3931cf8d36a1ca20d6,32
0xce2a3f11de392ca6bca560298d92dbcdcbded701,32
0xe3a007dbf2c1fd089f5b787b4241c40d81dbd861,32
0x51bb40e06f37a3b3983cdfb4324e79f2aa8246e9,31
0x7857ce895694d1745850296683319ea20147071a,30.6
0x29ba63d52fb4c0a6988f4a10e3c986f1c55d1b65,30.14590234
0x8e5ea4749628e086b9f43ed9f43ebf1671743e23,30.08447377
0x9ab020fd91d6909e3d0cbf6c078f8b8163836c06,30
0x00a0b11ae8d75aff0cf5be14763e46c1dcc1a543,29.14590234
0x00a614b955d0971128b8c5a5788c36358f2c2a6c,29.14590234
0x00bf3b5f3fe765c7cee12c037fca620c68245e4a,29.14590234
0x0230d83546c89618af7a53b68aad45c1c69963ce,29.14590234
0x02621e78311a54a39186f1c1f21f647b5707675a,29.14590234
0x02d7a338b86f29c2b94c9597a98ec9ea95ca9aaa,29.14590234
0x054625779d6485d6e97d57d94f9b9cee285179dd,29.14590234
0x055ca309bb3bd2a760a54dfde696a92985e63379,29.14590234
0x055f9ab56b9065722d9b5e3dc5fd94eba8834d3a,29.14590234
0x06054a8851fc1c2f9a15cf36ef4ae2823adb315e,29.14590234
0x060565b3dd0b6b545dfe838defc110a39eb45f31,29.14590234
0x060dcff7bf83c8e6b82d0540dd0997e25c085ac6,29.14590234
0x08ad7e4440ed471dbc7ae4ba8ff8d473b6441bff,29.14590234
0x0912756c3fc813caff565830f3547b1117065642,29.14590234
0x092a2e8e92ee98f68ec171ff5d7d1ab0cad35168,29.14590234
0x0a960126c51cba04badecaefec296f8a5253bdda,29.14590234
0x0b549a71df8d46e406e2a68fdaa06fcf1200aca5,29.14590234
0x0b716580bea4b9e26450b30270383949cb127f7f,29.14590234
0x0cfdfffff44b12bdbe0017c4fd457ca161c62dd1,29.14590234
0x0e6b1ca1f713bbdd223595430d2ed2a2931572d8,29.14590234
0x0ef36c6ffff6a61e126cc649873c20b2ea1465c3,29.14590234
0x0f0e9877619749670fc01c704a2b62a4131bbc9a,29.14590234
0x0f9c41dd05f69797b2e958044cb77a5d79fe9827,29.14590234
0x1074bd098974dbf61423ed88f4163d91fdf6049c,29.14590234
0x10bc1174a12d779e46364a6bcebaaf602699beb3,29.14590234
0x10ee758325dd0a25805e18358df8bbd8f30b4ae2,29.14590234
0x118709204c820a59dd69c88aa1f659909d61cee1,29.14590234
0x19a1a4a431977155109dbaa3ca586a74546c67b4,29.14590234
0x19f1d88851e482755054eca571b75639a297b054,29.14590234
0x1a01d021853e6948f720b2fb303e953248d25766,29.14590234
0x1d3bd1b3a2ad08805edad8c48a6b70b4b7904579,29.14590234
0x1e8f0d25b71135de59ea7ece9627d02157ef8e53,29.14590234
0x1ef122db664bb19ce1f3882e3591d2bc9c4ba0d0,29.14590234
0x219befd5f9835b000cdce664039d0ebdad65a430,29.14590234
0x22143ed9306378f2b702b74dc2ab6261f06d39a2,29.14590234
0x22c592f43c62b8d23d36c0273c0a97a6801da61c,29.14590234
0x22e03833bbd8d7888b02115234fc461c60ef2a8d,29.14590234
0x26d8b870763c571f1df3dde219fdb0fd75b645bd,29.14590234
0x2e2c452532844f185464f5fc24de99df7ba1110b,29.14590234
0x2efaf1e0069f3b09cdaba8ea9a742acb699444e5,29.14590234
0x2f5ea6caa8e31ce8e6322a19bd498daf1f0e8a92,29.14590234
0x42c3a63906add83d7b78af44222c04323484954d,29.14590234
0x477beaaa2b7567999efdc5677cc20e0fa0657a1c,29.14590234
0x488c27b43c0d8b11c4c78e0c85320379a623951e,29.14590234
0x65d71dedbfbe1a0295b678da847fcaa2299f3c9d,29.14590234
0x860d222164d08e05c8b10e1a4ea9bbf43770911c,204.9459023
0xfa24e92f5b848949ac6afb3fabd942119c26801a,29
0x0278ebb98816b0adb42c80de5fd66da8376b3e7e,28.16188965
0x24e95fff5a22418b983d6a16deb105b7e6f54870,28
0x24e32a4632e3862b83563ac44bfaa7bed3eaf6a3,28
0xb0191abcf77fd66a2b4c25c78366a233a9416b14,28
0x2a4279e968fce765e64821bef3fb828226871124,54
0x9ea41c575febacf33e5001c7a09cd52707d6ddc2,28
0x5e429a4e4806409348e17fc972b7f38608666ebd,80
0x90d600c1f743676c5eb677f064a44b15591770a5,28
0xb45e420bbfa0337bc84a9e46cae66b2fac811b8f,27.73237793
0x691f67cda7612585cabd82d5c80fec72578fd829,27
0x434c64d945e2066138348739df03c105ed2182da,25
0xe45d1ab6d404ea192fc2b01d50e56ab881977df2,25
0x2f75a7af2cc48f3f3c5a683ab6204b0413a6f128,25
0x119519e79e680698663ac2c00185697250f703ae,25
0x4964a7c96c31d7c2af062a949e054e735e2d667a,25
0x47e6ca2a9513be98f511f8850bf4cd7d0cdd2f0c,24
0xab65a98f7f4c572078d3782667bf1f315fa423ce,23.61494801
0xef0b56692f78a44cf4034b07f80204757c31bcc9,23.61
0x92a4327393c6aa81d0500971bc98c198590eabd5,22
0x63cb6ddfe6c041f57395573f215e8dac0988c052,42
0x3d8250ac679dcfd1e90c29e7a64ab5013645e579,22
0xfbcd27af4554c54ed4e3ddb38961294cfe1704de,22
0x6d5f23f4f3fb66faffac9667bc57bcedcaee10a3,21
0x82888009dfffc409c35e8a6b6d009c948a0e07ab,21
0xf84c4c9495d5a5d14ef02daa33f2e22b8c6f0882,21
0xa00faecece3f52da9c256bae8808c80c01b178ae,21
0xa3d96b7384d2bdbc52a59409e58c6cb3ac237cbd,21
0xbb4aca90f4d4646c8a19a715cf663ca73d028bb5,21
0x64eee89e97c6b52eff62ef9a082700b7c9026ac0,21
0x8e6cab692eddcf25dc783cc7cc3f1352b7721acc,20
0x8a1ef1e06bd14832104814283a30f64643a1b654,20
0x87be4ce16962332982f99d33dc78207ac6d6f47b,20
0xb37d60b6f368deb445b8543abaecca06351a9932,20
0xb90606b1c8eff2746f1e5d7ed8320106e2bebcb7,20
0x7c9c25f4cf1ebf6a49d6f600d0ea17ed1f63233c,20
0xe8f47ffebe74b21a5ab6792f366d7710513cab91,20
0x66ad18180732fe180d141ba904b6eb4e22888764,20
0x2628b141805e35eaf75886069726155be8ce6a9f,19
0x8e0dfaba0c0605f8bca84ff80055370121b34e68,19
0x16fc4bec8057ebd0678d5a6bc1424de56c7dad8a,19
0x14e7743f1262805a14b739befedea2f7b2fa95e6,19
0xca375e5f80e6105304209c2a2e543ebda34227cd,19
0x181415675ffdc633feff77c1752557d7b6eb166e,18.5
0xd92ec2c0704a1b1484569d455d5fc231fe4c1919,18
0xc5c40aefa19672cff5d6ccee065c34151c41b2a8,18
0x68bfb29ada3a43aefd7b64e1e4b410519dffcbc3,18
0x7d1a292d3947c858233dc714e5cb79637c0ab77f,18
0xd33593186dc0b04016a1b5f96a995190f99f9ec6,17
0x6aa8c56af8dc51d8913a9c54a951f27d9a33f5c5,17
0x424eaa589f4748381b957a05f837bba46cc979cf,17
0x090f991dfaba9aaf8a7f01fc3db1788609caabd8,17
0x97acc75bbe755ad36adce310257d281a317bef41,16
0xb38c7c38498cedb94d1104f62e7d718b6fba174a,16
0xf658797f52c69fd4c5f2f1f56ce35a6945d98856,16
0x280632bf306c8e54a075a98989cf59646fae22ff,16
0xa2899aadcfbf5e0cedc2b338aa043f890eb3461c,16
0xbabc2c8ae89cddb933ec006f43bdc0955e56ebf2,15.48
0x0472bb9ce04ad2a5813e6ad6ca35f1eeb7751d01,15
0x3a1790368fee82e1d49d2125a9c33cf64872158f,15
0xe23b70e30fb90305fde0cad3a29b1d67700f0cc9,15
0xd98a6b2b72d52bc4b3f1b12335221c1a3bbca95c,15
0x79db2f9f5879f14bd4b75efa5bb4dbe6c0140e4d,15
0xe450e54360812739ee1c7e492f9c11cee97de9fd,15
0xe4632a664e0c5ff9522e4a2f2f6958b36b7b73fc,14
0xded6b0cab5618689db6b1cf35763216823bfabe1,14
0xa7a526359e6faacd1ee4220aaf3ae339ed677a03,14
0x06605d0110a53cab3c599495641dfdf217dfb3fc,28
0xb578308c228aa9733a00983b00f888ad0bd13252,14
0xa5e05f7548a9bf016b52cce53013def070ac83e6,14
0x448b11d91e16a51e7b10c845fd7fda18d8f5b0d7,14
0x768391b1e2bf93362288a771634921c1fcd1b749,14
0x88158d8dd52cd3d26bdb308d2107ef39798b36b9,14
0xe2abec118d51c12c36278248ebb95cc5b11af56b,14
0xaab32d4c2eff577e3f80ed323c3c6fe0be5600f7,13
0xf7e6768f3d0df8d7986c3048f3fbe553984d58d2,13
0x581965b4bf5daa1694d3fdb504738a4b497fa985,13
0xcb788115b3b38188ca82330e99c2b60a8c27c090,13
0x5a968d7cdfa8f2200a972853e9b08928a941be0f,13
0x1f81b87d44aa39417a483ee667c9855bd4bee302,13
0x0b145c3050557259ccf35bdb2329fc9bbf7f0496,13
0xad92276526c68c1748d975f03e3c21eeea736153,13
0xca654d67952496872fa980b294d07d16219477f3,12
0xe6d670d6e4c2cc08b3d6cea049916798e79d73b1,12
0x9850fac19cda3514e79a7cd5b36407957cf94190,12
0x3865001a5e4888e4ba983c666411aa4616deef45,12
0xf531529537e4768a89b49453005d904b008fea2a,11
0x6f43da450c3cd6abe1cf521dd3a152729d39bc8d,11
0x07dc8fcfb6ca80d041ff699d097a56b50b5bad39,10
0x5decb834f73a9c1856486a3d9a8ed0300201fb37,10
0x9db3630cddebd92476f668a323acbb82d1caf7a8,10
0xba25a2349004668dc954bee8080850474e5d253c,10
0x476f75b3673baddbdfa49fb2a38586f852afb22b,10
0xd68291b0f36da372261cef7ede122b6ddc7f61d8,10
0xf270be237ac4427b8b8bd7ed6892f8a586efd322,9
0xeccac79505b56a3695b385a54816da36069d60d7,9
0x81f818d6a68d058a59972dbb851939820924d8e0,9
0xf4e7c0f66bfe48ad14155f3f36b0541bcc4bebaf,9
0xea7598614e74edf32efc7adfd67be5cdfda93720,9
0x1b29ad27d8c7c49306b77497a5e255130414feca,9
0xcd9922f75385f3ec2b83483679a3fdc8b8369de6,9
0x5905d6ce5c1e066937baaed93a1ee1c0274598bf,9
0x6339c146b56b592e85bc3944cad512509cc97369,9
0x4654313f8921068cf9371701405714ac9c1e93e3,9
0x948750fcfbc0340d30acceaf36cc40477a2decb5,9
0x811faede989416ec27ca211d11796fca6a37565b,8
0xe304eabf0486526b9edb974e888214682b824cf6,8
0x4e9b8b61bd25717fea242e6d23bb82a0b87a0e32,8
0xe85883cabbe47c5318b43e915e27ac2f4c133c7d,8
0x4650017a1543d9bfb31033973b88c27640f4f1ea,8
0xeaa93839062bc3d8bfa91a94ada0e238edbb64fa,8
0x202f83ad654dfee4f2cb1b2f7d278e6c70c504dd,8
0x1a9928088ba2a2ed8020303fc01c0bccf387930c,8
0x6ec074f0b6ad162960696d91a27c0aaca94df31b,8
0x3b770d584bf7dfeecb0b2e0d3ab35c38ac88826a,14
0x25919723426955988a1dd738c43a1ebf312d9f90,8
0x3b73ceec8e83458d2059772b0f74482b7a3d3b47,8
0xd6a12517c8a4b41c08d19c7fd55685501c0817b1,8
0x064c458955a5383269e87d8add384d16444d07f1,8
0x86ac2ccb480c491eb95933eeef3fc688767730eb,8
0xa5824a8f9e997e50b62b5e4130b4605b6d5404cb,8
0x407d9a5f159af5d913978c73d132719aeaedec87,7.6
0x100f962b248397b912bfd6a71f003c54ee1a19f3,7
0xbc032baa2302020c18f4d4e436a7a04e01063f64,7
0x358dbf9f453dc69ddfcc22557042bf888c2229dd,7
0x2562d0773333477b4f4e2e8a5604b2667982ecbc,7
0xd707c6b8e59f2e2cec690d0f8892b6db7347323b,7
0xd7ec6193ec5bfbd3d439a6520a80c5a342e66bd2,7
0x1666ac8577472241ac49d4d764e97d3149ea5d64,7
0x6b17b796d767377af5a792a14d8527281740e1a8,7
0x0af0747a82988d73317b9a4c916371c8ea995176,7
0xf926afe7c49061185ed0f5ccfaa2eaf36f3c3a49,7
0x348663352cdd7f2e4b9d48a8095899b3b6f20517,7
0xa43ca518052ab5ada32065ecfebf380c2877e21b,7
0xd652b010b7031a9464b43a4b37e87dd89c07d97e,7
0xe072c4f027223c0756fe69b9bca858ccd1606963,7
0x3592cab5540c0be4843643a988de6165e39c4036,7
0xe94f53b2affbd5e79464103a5ee36b84bfecab6b,7
0x02951f2b1095bbc49b1e313882ed92923e3a5565,7
0xc33f12b2af7cfc897586961f63ff6942a6153b7a,7
0x83e423258a4b01902d7e4b1fa13dfb7509a522d4,7
0xe13966df52c4333e2c03fffa5dd2cf26793ada82,7
0xbed8c003855f29294478f336c7730574319563d4,6
0xe923c58645e2af9bb3865fba75075bd6c22eb7a6,6
0xd8c5a0464ba02f1999641e03cd0be2499cbf5c30,6
0x8ff5de8d695a185372b277311a4a88f14e3daaa9,6
0xc1fa1f3a5c2e058b64c3d62197117ff22c6dc0ce,6
0x9b67c5fde66db890f6a12944d8295ccbd1772c1c,6
0x7090ccf88208bb19ab3a946da0dd2c3943872a41,6
0x01ac943dc963a472c1193c5ffbd391c7acddbff5,6
0x0987020e9906d716fa7b565eea67e2ef40f2d445,6
0x5c0f34dd011a6cc66a9861eb526ea468f503ea9d,6
0xf2517271e2df64d6c39dc8b81ecce0df30b4e0e0,6
0x32becf47cae361e510ea80640d55c774e5abc100,6
0x85c358acc783926b62b6d94ce8a706bd43458f08,6
0x6f38a643eeb54fa043703142ab42c1612a3e1043,6
0xdfb80d4eb7043e683a4479b4a4848c70d1c8c8d6,6
0x2c1b0f986d70637cc117480b17d6ab1bda8a5452,6
0xefb2a7d6c4cf6e6cbffd042c38631e2f6d606056,6
0x80c2fb87eab758eb85bb0599d4ebf3c158abba2a,6
0x119d6592751db56872ff81eb4c79927b047298ca,6
0xbe73f39f284737997502b7378083a5829a4a7698,6
0x3ae35475d43c57dc6cee397788360e006489f15f,6
0x9d8901e466c369800739ac6c2edcdf1a127852f5,6
0x0d959693226d9f9c2afa12b1ab014a6ccd0ef88a,6
0xa47c2296d05feb50315b7aeef6e7ee8fe298082c,6
0x19044f41781e4ea93956ff16ecef69cf52a26f48,6
0x8763aaf4450033005e70edc172053f246b3cf5c4,18
0x0cfdd072382a3595fa30038ebe3883d79d7a4c05,6
0xfd1da675a36a076f78ded66b40da201083115d90,5.9
0x2861c6d79e70c9e35c33309174c2bff3b817e94e,5
0xd71631e4cc1e4f457f818db88e074e4d4fd9472b,5
0x643219ca7243f6b9896e95bf4e9db27c23702775,5
0x98e975a693c2cf4cc5fa4037b47be3dbb46d71ae,5
0xa7dd8b912349c458fb501e2fc307f1234297de60,5
0x873cadcf2f47f0ca72856da8b854d19c24b05877,5
0x247345603a24888c89f11fa9f9a25f170898f02f,5
0x23230789629cde13f28ed45f3540a5d008d59db3,5
0x290fe9c1201d135041e51557aa7989e05c4070f9,5
0x8af96e72eb6cd55b0ff0c12de2d80a2bcb9fcdb5,5
0xab97f8e668eb6b5356002a3ad910a546829805ae,5
0x45eb418be78d0249b4d458337a6c7b2d3a8d59af,5
0x4429d984162e1c4c4cd1fad6885a78f870c4b892,5
0xd3da9c291818c2db241cc7e66ae519fb6c677e23,5
0xc625c6601749bf82dce6dbf25c8031dbd745b381,5
0x485b17159a57b6e7f4d3315c5886b2e37f77809b,5
0xa535dc8782c0142adf20f91a03bfa67e41272617,5
0x28500f456a47f2cc03c9cb4005f140d33562a041,5
0x22188dd739090b763d46a5071548d36102290dae,5
0x9cabf210cee0f46b2b31c628edb1589b9f4ffb79,5
0x9554c5c96b759d7cc862c3c65d0afa8b3651475e,5
0x60f1794eb2faadc19b9bfafa913ebf4e858d83fe,5
0xccefd45b7cb4f1a4ff3fbdcf7ee0240b2aaf97eb,5
0xd1af573f0cb2aaffbd459fad4b438065792bee04,5
0x58dbe508cd89ffac417d00a345a283f09c4ecc4b,5
0x1d61951b8b6f074575aa2512585a40234e87fcc5,5
0xc01c216487d23f891c27f0580ce8cabc9e242b4d,5
0x2b6ea4917ce701e6b2a916e65b07af608ab390ff,5
0x70c45f6c385756ae7c738bd4a68bf86434631794,5
0x8dab1b3d91f69f249c2fe351a2c507347ece01c4,5
0xb77669ca1546a46a70d39db1c6336f3410973abd,5
0x85165bc8e4898335f25f37f29cc2c9019449c9c4,5
0xc1a8b52d07f34139f76bcce7194e89761e9149eb,239.0303613
0xa710b041ad926e42cd83f0cdcf73150d2edd8a91,4
0x98f896d188ec28e709df6aafe9908edfe08bcc3b,4
0x3347701e8de3f561dfa63d1fa7bf1ec2ef93a19d,4
0x877e07a887ab871ca6ed5c7785a731d9a9a15ca2,4
0x1e6f237e2a5b8f67da12a39e7170e675d094daca,4
0x2fc532adf6566cd250d9a98998220e27faa35a44,4
0xb3c7253227f8f0c8cbdb9a78106f584b1291366f,4
0xead9ae3c6bb1c0f7f8fbf3e9a4f6b3ed0558ffb9,4
0x2dc03b51761d6c333ee8ccc116ac22344679ecad,4
0xed63c7e12b89b8da539c80aceb7ba4da6d6bed9d,4
0xd1f155b5ce0c9dd911b0799a15cf52c03da1fa63,4
0xfdc60892b1a979376590b38acdbd1e533a9ea69d,4
0x9f141a20afb661b51cffeffd82409746a1113a7c,4
0x8ffcce4c01e51a5066bbbae83da05d98145248a9,4
0x9b3274d6809e1edeb53b9810ec6f33f28a505fc5,4
0xc00dfdcca12aa78e33d5b11fad4c68e0921f2a4a,4
0x857c6720191252054de903869c9c943d2563d490,4
0xda67b304f37e04744e808fd5a26154e364579e35,4
0x7bcdf1b4ca2398e6dbbc9975ccff147de4bb349f,4
0x21651640d7bd13600e60ebe08bb1323c1452e258,4
0x2ef591b607218e028759a86931c1f0bec5d58f4a,4
0xb776d7c88ced76db086a508787c41ba2e1cc0763,4
0xce83329da413472e353d62e63cb61f903142ec89,4
